Sample,ZNF609,LOC283267,LOC653324,LOC100132510,LOC389286,LMTK3,LOC728602,LOC100130154,LOC100132728,LOC646821,LOC100128498,GPR68,CABIN1,LOC648740,PRKCA,ZNF148,LOC646949,LOC100130332,DYRK2,TMSB4X,P704P,SPOCK2,LOC653737,LOC400652,KDM1B,LOC730746,IGF2BP3,C14orf11,NPAT,HIPK2,CLEC12B,LOC654074,C1orf71,LOC440525,LOC727848,FCGR1C,TNIK,CCDC82,SNORD13,FAM26F,LOC389342,PIK3AP1,NUDT2,FCGR1B,PRIM2,PIK3CG,RNU4ATAC,LOC649330,LOC649839,MAST3,LOC645351,CARD16,SNORA12,LOC728310,LOC390876,LOC147804,LOC729687,LOC648343,LOC644037,GBP3,LOC729342,NDUFA5,LOC642076,LOC100130289,LOC648733,CTSL1,PKN2,C5orf41,BLNK,LOC647908,UHMK1,FCGR1A,SELPLG,LOC649801,LOC100130624,LOC642567,SNORD62B,LOC441032,LOC644642,D4S234E,LOC100129067,LOC728207,C9orf130,CARD17,LOC648863,DSC2,LOC100132425,PIK3IP1,BCL2A1,PPIB,CD274,LOC100132761,LOC402221,KLRB1,TLR5,RYBP,LOC100131718,CLEC12A,LOC439992,LOC646909,LOC651919,IRS2,IL7R,LOC100128460,VWF,MPL,TRA1P2,LOC100132199,CXorf21,MS4A2,PARP9,TYMP,IFI16,LOC391769,TTRAP,LOC647074,DDX3Y,LOC387934,SIDT2,TARP,JAM3,LOC728744,C14orf82,MIR1974,FCGR2C,MIR574,C11orf75,TNFAIP6,TMEM51,CRIP2,LOC643882,PSG9,C19orf59,LOC643779,LOC652113,GSTM2,LGALS3BP,SDPR,LOC642073,AIM2,USP6,LOC389386,IRF5,LOC648984,PLSCR1,NHLRC4,LOC643007,SERPING1,TMEM106A,NELL2,Condition
GSM1033244,6.472409152,6.897833851,7.479828811,8.293246905,6.724543108,6.649634494,7.154684189,11.28889019,6.204240599,7.740942838,6.502298487,6.261647386,7.564944709,8.087525127,7.738538281,9.478791903,9.629153054,5.652307802999999,7.8862298075,11.0822462715,8.91575965,11.42622361,11.217248925,8.42114706,6.151970014,8.458366924,7.640217383,8.118061664,7.137959537,6.762170149,5.409353346,8.965354173,9.461566268,8.020493619,7.001104922,6.559439612,6.603178932,6.740696321,8.978696739,10.11459454,12.426723405,10.05059931,7.3259367695,7.052249016999999,5.971399194,8.286714277,6.707511577,8.850514905,10.88098095,8.672984727,7.349861875,8.731162433666666,9.163230308,6.08215805,7.478496399,9.189200468,9.473594124,10.89873708,8.930455822999999,8.215510597,8.6749497415,7.613661421,9.910604103,9.141370084,6.21740274,7.097921621333334,8.196402152,9.615917613499999,7.127034919,6.596445218,6.301277691,6.664037078,6.64838952,8.531847182,8.8825595665,10.12481545,6.71011354,7.206921795,8.086574381,6.878619353,8.357428838,7.910222198,8.203763089,5.8983237719999995,7.966333342,7.2771384585,9.896205527,9.967361797,9.282691835,9.323563169,5.140191461,5.6400041045,10.73949045,11.03865295,7.289111741,9.251496039,10.53998828,7.779814063750001,6.286773055,10.494234705,7.411340644,7.79180931,10.884030618499999,6.842207054,5.482264872,7.293835431,8.638128423,10.24316253,7.515498181,6.337305503,9.406664239000001,7.829853517,10.38734667,6.84896608,9.333278767500001,8.167116859,8.470202797,8.304933042,9.80575577,8.496188566,7.038057423,5.780244901,6.691811235,8.444014817,6.471994979,7.38424541,9.01799538,7.6448137605,7.231400652,6.797976556,7.488105583,7.101398242,8.583173107,9.126806982,7.095097009,7.200320700000001,6.147425764,9.381964922,10.28806825,6.9391217114999995,7.305325472,6.945291897500001,6.8149516425,7.040021152,7.774426263,6.838739667,11.24477487,6.098533716,9.087222702,9.555172624,ASD
GSM1033245,6.522308002,7.51523929,7.059562295,8.00583667,7.044932045,6.811713639,7.656413349999999,10.89019056,5.993635558,7.725970469,6.633790865,6.776978333,7.579858426,7.79787434,8.085209308,9.218345925,9.33452667,6.1217904615,7.88582176975,10.6713867955,8.8654403,11.62571595,11.281692191000001,8.138839363,6.078207821,7.868182718,6.777200839,7.914091808,6.834966394,7.310119375,5.203793988,8.492339001,9.322414839,7.667057507,6.8337148165,6.424389007,6.712230006,6.35846224,9.145277232,9.545015493,12.616946475,9.959725022,6.897036558,6.662963985499999,6.135640143,8.134227152,6.751097086,8.4607293,10.17486357,8.848181056,7.206921795,8.564382867666666,9.584971119,5.88411206,7.116182711,9.292705772,8.962541472,10.20166414,8.69715985,7.906243362,8.0573837955,7.39264975,9.40307893,8.328934414,6.065516535,6.476705629666667,7.749776384,9.3497630505,6.854712041,6.511807161,6.179998906,6.263996147,7.366206788,8.933000689,8.6414448725,10.0620539,6.378100135,6.796345872,8.323049791,7.892886885,7.842864163,7.923189543,8.303485277,6.1811910945,8.197145479,6.1536306935,9.296302669,9.809483708,8.697441119,8.740189136,5.173489334,6.4302818725,10.77165629,12.49820706,7.352962441,8.32226715,10.44514792,7.880933828,6.294419689,10.19338801,7.840044933,8.224235123,11.05281115,7.011877914,5.996120258,7.469300911,8.030650928,9.663312666,6.812538126,6.386296663,8.706356232000001,7.6183624285,10.47856576,6.887991587,9.2631844105,8.220434366,8.548382484,7.246789504,9.799127942,9.384528614,7.075998939,5.382572795,6.924883761,9.267865335,6.841754849,6.986731645,8.120373459,7.0585502925,6.407050712,7.292268818,7.252260877,6.864323811,7.788013949,8.629632378,5.642760348,7.7635988575,5.474229769,10.0704249,9.490398219,6.7477954454999995,7.37562957,6.597706491,6.4639790665,7.265042342,7.181717318,6.263463575,10.6380553,5.450132158000001,8.819161157,8.956048642,ASD
GSM1033246,6.258100421,6.919540631,7.109860879,8.093684074,7.768368337,6.254920717,7.629170947,11.09029862,6.005850097,7.83491045,6.715696193,6.140077404,7.628573897,7.902867212,7.458830975,9.760354411,9.172156357,6.4003761595,7.964645613,10.7584489485,9.062329305,10.97312972,10.9790372985,8.010791457,6.329815474,8.228594831,8.069820726,8.003235934,7.292550195,6.718286147,5.424119152,8.483363112,9.706593788,7.96972232,6.965107677500001,7.310119375,6.372175947,6.550576476,9.240160717,10.51564928,12.57597862,10.43607039,7.0824218565,7.7255727015,6.089431598,8.856304112,6.962827334,8.638481402,10.25374668,8.674962388,7.00223527,8.761728995333334,9.677382952,6.500815998,7.343882083,9.281391263,8.781987066,10.29941113,8.843640346499999,7.612291488,8.169313743,7.527966826,9.255522817,8.355262636,6.169837208,7.330520657,8.575633586,9.980458213,7.226337003,6.438639155,6.675687519,7.164556346,7.46841034,8.995019082,8.966833827,9.725066817,5.664025859,6.913578164,8.538813261,6.592647984,7.988870162,7.707259191,8.641731321,6.210670923,7.677444653,7.769992624,9.174297536,9.893060793,8.878992985,8.581674909,5.28634303,6.6724804615,10.82666563,11.34706545,7.622559739,9.54145092,10.81723575,9.594522579,6.047807538,10.0028083545,7.162902072,8.364477721,10.998449075,6.970213475,5.353756118,7.507512642,8.127832596,9.471524497,7.409426128,6.259630505,9.396862101,7.5305698555,10.56887799,7.014672445,9.324647133,7.937532551,8.432252387,7.038057423,10.05677052,7.590746074,6.900139538,5.915203094,7.001249736,8.978696739,7.045895153,6.731100531,9.043971751,7.457550456,6.830354749,6.492021046,7.632419037,7.016330001,8.301299483,8.720608374,7.052521389,7.1659072219999995,5.788763042,9.765434027,9.732506477,6.830981833999999,7.710476281,6.57171619,5.7092312755,7.709016471,7.378714869,6.067457077,10.64535163,6.402857603,9.214392913,8.436127414,Control
GSM1033247,6.169539601,7.005220687,7.296633525,8.456324544,7.441117523,6.142560773,7.7354440445,11.26797453,6.114532221,7.843165316,6.798837579,6.36121004,7.342108751,7.8355088,7.401922678,9.64365903,9.250385372,6.220491855500001,8.00442007325,10.829395928499999,8.902004197,10.98680556,11.400956891,8.020852056,6.407748648,8.04262827,8.127832596,7.969989679,7.178374805,6.708994932,5.411684409,8.458366924,10.03163836,7.751420327,6.489809210500001,8.925774674,6.961385515,6.334739829,9.485491753,9.997946373,12.679923995,10.53183254,7.2292442005,9.263310776,6.178489697,8.63613115,6.97797322,8.310425893,10.24223762,8.434520623,7.115687398,8.990523735666667,9.825145832,6.191158544,7.349094705,9.276509053,8.790037523,9.95477957,8.783079717500001,8.291095401,8.159357115999999,7.299741893,9.2434742,8.674962388,6.17588649,6.822792908666667,8.164128274,9.879351373999999,7.12325719,6.467103459,6.777831554,9.235406226,7.37615861,8.733308698,8.7553974325,9.650072976,6.389466749,6.864958444,8.057725711,6.654035139,8.086862067,7.615957412,8.257535103,6.552132687,8.045960576,7.85483456,9.420071893,9.705944052,9.207577748,8.653565952,6.133135641,6.597028420999999,10.43395214,11.51264733,8.268414093,8.650680073,10.35418626,9.24888794675,5.830707319,10.065626435,6.92224616,7.481141936,10.874702150000001,6.963263853,6.069647835,7.333570168,8.236676902,9.513007391,7.7145775765,6.267910264,9.965674352,8.074317124,11.24477487,6.749780774,9.087652524,8.149475848,8.133254086,7.781417849,9.824323213,8.659677391,6.953958189,6.63750574,6.896243136,8.43300406,6.879732703,6.764396583,8.922719622,8.488721034000001,6.545486915,6.267555729,7.395239876,7.117960478,8.652637902,8.563346549,6.834079664,7.765843030499999,6.702575356,9.934164168,10.72131114,8.015518657,7.24627138,7.492737028500001,6.444800793,7.522213326,8.583892397,6.643575055,10.56430748,6.5696448695,9.030767317,9.100247037,Control
GSM1033248,6.573714024,7.141628731,7.379555743,8.197817892,7.435817217,6.564008126,7.5298184975,11.29077073,6.280244329,7.847108225,6.608579431,6.380758626,7.460681336,8.222897429,7.717210147,9.265367317,9.519553805,6.340370514,7.9914479704999994,10.7380772005,9.041122244,11.42622361,11.283575289,7.8443896,6.346936883,8.05210671,7.542637997,7.934362618,7.382876792,6.87904112,5.190263609,8.590933923,9.683068808,7.762103233,6.887832438,6.99261712,6.814391634,6.327193047,9.14194045,10.24501781,12.63340355,10.19005838,7.185726955,7.4455950845,6.137315086,8.447833016,6.835414665,8.646752331,10.46944842,8.340930387,7.249524962,8.794128803333333,9.901808826,6.015496363,7.584119008,9.037006792,9.426427646,10.42520095,8.992873708,7.531254422,8.3418175125,7.16672962,9.525567042,8.782468031,5.978538825,7.004991212333333,7.852835205,9.421172686,7.014924577,6.285911712,6.454243709,7.241234937,7.144211518,8.835491006,9.107910011000001,9.457614147,6.615364938,6.670387391,8.252990153,7.615682671,8.274540034,7.740077769,8.324863889,6.4951796285,7.882071638,7.154100467999999,9.767675243,10.03621946,8.841465529,9.432794417,5.370566987,6.5114527795,10.5725386,11.10042001,7.527188167,8.516326382,10.49458715,8.27938949275,6.022793782,10.398485345000001,6.859845994,7.705720932,10.975930056500001,6.932115101,5.675642007,7.442415379,9.097513281,9.776937704,7.0630142540000005,6.329079938,9.2909383775,8.035976243,10.60000413,6.587688072,8.8392793145,8.194249339,8.276086225,8.347337482,10.32013912,8.461483946,6.786698183,5.957148282,6.668828968,8.955557656,6.426608489,6.87949928,8.679557642,7.057335137500001,7.021143918,6.251719339,7.412391504,6.481707963,8.243506803,8.775130863,7.707857774,7.9382745974999995,6.403237807,9.661116426,10.22627908,7.382558384,7.214723212,7.5038742275,5.8346657925,6.872955357,7.597250582,6.849654724,11.00016243,6.2619823624999995,9.106469584,9.248571131,ASD
GSM1033249,6.571717797,7.240744762,7.387879146,8.163768078,7.245032611,6.506595194,7.5502528054999996,11.03554198,6.308395354,7.65954871,6.570910848,6.220340026,7.715690122,7.902514094,7.543240982,9.455062572,9.658328648,6.149546506,8.03418759125,10.749207322,8.989166334,11.22094898,11.233633168,8.0942965,6.230930781,8.207832278,7.350659832,8.000353676,7.108644662,6.697720736,5.629047725,8.772931084,9.702322975,7.971578068,6.849811455,6.477809144,6.659101149,6.532955849,9.062329305,10.08007617,12.475886415,10.32343186,6.9460990895000005,6.7094235295,5.935285851,8.335259953,6.566798714,8.518710206,10.50277492,8.99256793,7.128502311,8.487719132666667,9.332760377,6.195025671,7.335092163,9.146796914,9.167656064,10.34606503,8.778811102,7.549044007,8.214535691,7.455485692,9.389997526,8.473172027,6.135950018,6.6853305616666665,8.190956381,9.7921588365,7.472003212,6.375422619,6.313837156,6.377933483,7.260328982,8.8654403,9.0874585255,9.883305143,6.605954837,6.985187989,8.450299689,7.771367043,8.287419872,7.817121984,8.465671963,5.630949414,8.412042744,7.589467567,9.253765087,9.71674399,8.876686215,8.90483972,5.131411951,6.409506322,10.56430748,11.66938314,7.485008247,9.366823733,10.70493167,9.35190593925,6.208485449,10.26132772,7.205805638,8.432616063,10.721984188,7.030034973,6.010897006,7.195247843,8.459503959,9.974919875,7.3865055505,6.249252648,8.739515317,7.439970907499999,10.34066644,6.764396583,8.842075932,8.175323471,8.592524061,7.331973547,9.659638945,8.068508843,7.463754575,5.491670216,6.733772225,9.207117557,6.60456111,6.955890468,8.531847182,7.0891547425,5.733976352,7.039765659,7.396049564,6.718900621,8.24915119,8.971627968,6.989423297,7.87211349,5.893065932,9.900238169,10.77700284,7.205541855,7.68671078,6.4189073035,6.551167105999999,6.607137938,7.044932045,6.369977853,11.09702611,5.5041971585,9.252081218,8.93747805,ASD
GSM1033250,6.438081695,7.390741302,7.510907882,8.435283588,7.295345373,6.397382584,7.6577443574999995,11.14714356,6.17064278,7.671804163,6.988192902,5.900245448,7.291446061,7.749524589,7.624555832,9.780772679,9.302742875,5.963742708,7.778786863,10.997832689,8.921966461,10.89019056,11.208351457500001,7.898487342,6.453725562,7.816804711,7.5983766170000004,8.229276708,6.963263853,6.989423297,5.423445497,8.504330018,9.53252142,8.029625415,6.7843128754999995,8.135106906,6.7560248,6.579358447,8.202055022,10.69828719,12.423177545000001,11.39731141,6.9110134695,8.678749060000001,6.093477283,8.767587723,6.830844039,8.473578368,10.05848943,8.814308476,7.411044193,10.020514340333333,9.3075286,6.415179484,7.505144226,9.33156187,8.913365537,10.26384028,8.607738166,8.408646059,8.045746504,7.579583918,9.759665853,8.922719622,6.721564412,7.216793467333334,8.845379508,10.0859564215,7.097533622,6.917268639,6.469154734,8.438400098,7.413185492,8.625961158,8.561253538,10.62378287,5.979088072,6.889086667,8.773767337,6.354633157,8.199525129,7.634960281,8.501609949,7.362590239,8.116459628,6.9883247265,9.828920612,9.686793189,10.11017933,9.049689438,5.877397589,6.053455641999999,10.52368441,10.65046089,7.659867527,9.424578155,11.10715144,8.17368150875,6.224946468,10.180458354999999,7.524190536,8.128514436,10.437628221,6.95301249,6.117729264,8.072862583,8.362252045,9.408151328,8.217167894500001,5.977524533,10.66785089,8.893488670499998,11.49346664,7.654255713,9.515813966500001,8.044952222,8.368954547,7.34859666,9.703752098,7.609248032,7.397389175,6.70687541,7.044461573,9.482738475,7.258541596,6.78999885,9.372929864,9.503046071,6.841310621,6.683091196,7.582421977,7.728649998,8.735449678,8.450683189,6.231249362,7.5910941765,7.161596084,10.49458715,9.82592281,8.6966063065,8.038710197,9.004037327999999,6.3698660645,7.658024559,9.517524589,6.557872811,10.7176008,7.284176544499999,9.379011424,9.223002964,ASD
GSM1033251,6.297579473,7.078763591,7.376901128,8.056028923,7.020926186,6.40848292,7.352124414,10.95693498,6.176788769,7.757059156,6.51067916,6.563150266,7.587331727,7.991096926,7.609514307,9.545633849,9.815420728,5.8384765045,8.0646574185,10.9742629555,8.852922712,11.02486504,11.291200522499999,8.329342062,6.233607165,8.531456065,7.649036153,8.241442956,7.501460664,7.079026877,5.64473855,8.694055158,9.8465495,7.742811761,7.028927813999999,6.610575716,6.609151095,6.487941598,9.488916643,10.11536476,12.660266405,10.22725436,7.711355195,6.9775942660000005,5.687820858,8.666920461,6.765454729,8.386533831,10.76065604,8.793073925,7.193991027,8.66811924,9.68174796,6.272922099,7.518610604,9.237810364,9.245692439,10.63229908,9.000292851000001,7.856784011,8.509357725,7.777196396,9.520320228,9.065507562,5.715905771,6.939199897666667,8.038710197,9.919756265,7.471012689,6.803085285,6.511617174,6.609968517,7.188983967,8.978696739,9.1835635925,9.99542967,6.694930359,7.017813802,8.318431876,6.714676738,8.171854818,7.781145446,8.170896639,5.9310236725,7.670481854,7.027948905,9.776190769,9.918812799,8.875786439,8.800296819,5.067227491,5.881171073,10.6188607,11.73564058,7.267593058,9.19776778,10.82133624,9.10744329325,6.460375003,10.4161123,6.939046583,8.031585346,11.128088685,6.593027328,5.744531585,7.205335663,8.556939654,10.21171632,7.475852275499999,7.263717085,8.895173782,7.3453855665,10.58611633,6.937044262,9.021776647,8.257152232,8.649510731,8.1064102,9.425184923,8.607356752,7.003146729,5.475377669,7.023572879,8.861660081,6.341492904,7.065654882,8.726284748,7.0686487125,5.932182242,6.313464682,7.381343104,6.300944804,8.019886364,8.909618259,7.101157567,7.7540280865,5.843080703,9.529894363,9.466476997,6.785299585,7.304764209,7.0045342945,5.798823667500001,6.742360893,7.115932464,6.131912846,11.32910026,5.629807568,9.488284025,9.210468921,ASD
GSM1033253,6.542830024,7.126102116,7.388898754,8.791718026,7.139697198,6.523262537,7.756231541,11.23945756,6.26043036,7.755486138,6.579358447,5.998720835,7.439009043,8.129539348,7.360299632,9.848059221,8.810820353,5.8303173225,7.9293392895,11.1984975165,9.33452667,10.79615527,10.811762179999999,7.701609289,6.801265046,8.220434366,7.582421977,7.89540434,7.110825606,7.055856917,5.99377408,8.442472564,9.724391436,7.848012316,6.8303464155,7.507776852,6.878810288,6.466582367,8.673345902,10.85662147,12.404392405,10.63913714,7.050202565999999,8.191899674,5.894670036,8.985701545,6.550011901,8.538125085,10.10541314,8.62680045,7.390214043,9.412046296,9.192593476,6.298083671,7.231902218,9.591148911,9.420740083,9.66825508,8.922137245,8.062295711,7.9778410455,7.593838048,9.594507066,8.981199633,6.522869244,7.875175871333333,8.26132883,9.6879547325,6.832348182,6.799065486,6.975527986,7.91938456,7.474695557,8.692192783,8.23406757,10.42836521,6.069929559,6.748260778,8.777328232,6.419012498,7.914091808,7.217823154,8.333445055,6.876683883,8.494348108,7.098291462500001,9.821881492,9.394903059,9.828062568,8.85148542,5.458877711,5.9709428970000005,11.13700034,10.99874286,7.927985582,8.929709358,10.8200141,9.886261587749999,6.141059355,9.761884699,7.189462254,7.628855106,10.231436816999999,7.009512536,5.874006533,8.054727599,8.542307198,9.151897252,7.671766527,6.625861548,10.034122274000001,8.5351086545,10.8412934,6.941873149,9.086395085,7.695324079,8.283527138,7.756456708,10.22817938,8.418849271,6.90433979,5.947572971,7.004504789,8.207168267,6.731337119,7.057720758,9.220645465,8.26898026,6.96619591,6.815516124,7.534239982,6.983460408,8.916775932,8.312644942,6.436034024,7.139620338,6.686999246,9.935802696,10.42198429,7.9608421924999995,7.443829418,8.126165206,6.7873736575,8.199525129,8.505806861,6.552733558,10.4764224,6.7372236144999995,9.502641649,8.621968297,ASD
GSM1033254,6.63807184,7.278161953,7.385009737,8.064914344,7.103342328,6.737376088,7.738260004,11.35689837,6.183931529,7.838267623,6.70687541,6.060815752,7.633501496,8.25506332,8.572192735,9.239543522,9.968211518,6.066855126,8.160621324,10.792891519000001,9.19991286,11.57963104,11.628808156,8.777328232,6.356730126,8.406414508,7.017311899,8.252990153,7.79086131,6.957739005,5.78538063,8.548382484,10.14698306,7.629145437,6.4686385665,6.442653014,6.866772854,6.453528344,9.595203978,9.860647261,13.170257294999999,9.977617007,6.652431882,7.037381448,6.317531253,8.277543161,6.449482511,8.678736551,11.00904178,8.592172924,7.188274359,8.311311886666667,10.08973637,6.133575206,7.472003212,9.352948559,9.059248156,10.49107144,9.3640420005,7.998658307,8.193744691500001,7.625680315,9.459580019,8.548799726,6.153232702,6.871406651333333,8.101461476,9.5481063135,7.241976655,6.554766001,6.339079384,6.623044175,6.830844039,9.043410832,9.021313218500001,10.00707311,7.244052768,7.476843206,8.439168999,5.7630892,8.459503959,8.326318447,8.324863889,5.8313264225,8.586172918,7.0742727245,9.302221546,10.39638411,8.688863981,8.788691433,5.225594437,6.484262375,10.84249131,11.54858729,7.084699405,9.314035043,10.11017933,9.5928634125,6.457245897,10.913451215,7.320306662,8.285317388,11.334709555,6.382919292,5.745177874,8.120081069,8.294347853,10.14321945,6.829783749500001,6.420474826,8.556322385,7.5803259555,10.44180606,6.630768647,8.9915977325,8.49041383,8.630452123,7.074161853,9.711624242,8.268036614,7.757358191,5.565606976,6.557872811,9.312805062,6.26298958,7.154492169,8.029262439,6.534569405999999,6.409982709,7.1220779,7.112336348,6.407748648,7.674751655,9.101273185,5.972704955,7.548382220500001,6.349445313,10.61305776,9.363001329,6.360673546499999,7.347783127,6.833885742,5.9405386335,6.54647237,6.656024702,6.924652108,11.39130847,5.4753728415000005,8.813002994,9.817754623,ASD
GSM1033255,6.699684582,7.192718545,7.239791085,8.049276364,6.968844065,6.881322071,7.572920636,11.32910026,6.380079401,7.854346862,6.529046759,6.445241957,7.66674757,8.241083248,7.87820175,9.391203729,9.933236658,5.9278673390000005,8.029286179,10.9363335765,9.173766938,11.53993006,11.405931693500001,8.227543635,6.421214212,8.36151336,6.917061826,8.056692148,7.582175975,6.798154525,5.80502336,8.545310838,10.05677052,7.567116683,6.8434229935,6.478196246,6.825930549,6.809503541,9.157531172,10.27595078,13.037324475,10.17592479,6.841524558,6.736134299,5.787603117,8.66961696,6.489465537,8.527896344,10.52368441,8.73840038,7.161031885,8.508495201,9.892232545,6.253554214,7.393903198,9.290221428,8.831797396,10.62983174,9.0865872525,8.096295628,8.370838511,7.67563251,9.578052448,8.553868764,5.744616786,7.0625434023333336,8.243506803,9.790080837,7.294792063,6.609749513,6.786484764,6.581631989,6.926335267,9.226268969,8.8857026145,9.807314901,6.997171293,7.266070784,8.402961389,5.460315294,8.383153191,7.915037024,8.459503959,5.689151351,7.864785785,6.3917290575,9.57173379,10.36607127,8.892078412,8.457977868,5.146143294,6.14581592,10.64923317,11.98353996,7.235776042,9.385832443,10.78790257,9.42359378725,6.32231265,10.444950760000001,7.055856917,7.902867212,11.288891360000001,7.016850151,6.316320496,7.380540736,8.264663764,9.807946176,6.9240581685,6.750601,8.719168426,7.4959636634999995,10.36814165,6.830354749,9.101266965,8.412815889,8.690488196,7.289111741,9.970670018,8.658841073,7.11181324,5.492415407,7.048542637,8.429812577,6.390753108,7.170440498,8.136844211,7.0180858695,5.98423674,7.280131303,7.49821954,6.592072326,7.919732986,8.732382721,6.55868041,8.3271390815,6.005850097,10.19877907,10.00707311,7.081754181999999,7.438228855,6.441449104,6.42683356,6.869992495,6.969525949,7.456017846,11.01522205,5.582208624,9.274106906,9.422069445,Control
